1000000777068	M	30	티 베리에이션	59.0	0.0	118.0	308.0	30.0	21.0	7.0	0.0
9990014214262	F	20	에스프레소 베리에이션	5.0	0.0	1.0	12.0	25.0	10.0	1.0	0.0
9990014214262	F	20	음료	44.0	0.0	1.0	12.0	25.0	10.0	1.0	0.0
1000000792944	F	40	에스프레소 베리에이션	31.0	0.0	0.0	6.0	18.0	17.0	2.0	0.0
1000000792944	F	40	음료	12.0	0.0	0.0	6.0	18.0	17.0	2.0	0.0
1000000460075	M	50	에스프레소 베리에이션	28.0	0.0	15.0	10.0	2.0	1.0	0.0	0.0
9990008322197	F	40	에스프레소 베리에이션	17.0	0.0	0.0	10.0	3.0	8.0	14.0	0.0
9990008322197	F	40	음료	9.0	0.0	0.0	10.0	3.0	8.0	14.0	0.0
9990008322197	F	40	티 베리에이션	9.0	0.0	0.0	10.0	3.0	8.0	14.0	0.0
1000001791595	F	30	에스프레소 베리에이션	79.0	0.0	57.0	14.0	15.0	4.0	3.0	0.0
1000001791595	F	30	음료	11.0	0.0	57.0	14.0	15.0	4.0	3.0	0.0
1000001791595	F	30	티 베리에이션	3.0	0.0	57.0	14.0	15.0	4.0	3.0	0.0
9990001947960	F	40	에스프레소 베리에이션	20.0	0.0	8.0	7.0	12.0	2.0	11.0	0.0
9990001947960	F	40	음료	14.0	0.0	8.0	7.0	12.0	2.0	11.0	0.0
9990001947960	F	40	티 베리에이션	6.0	0.0	8.0	7.0	12.0	2.0	11.0	0.0
1000001545752	F	20	에스프레소 베리에이션	77.0	0.0	0.0	97.0	13.0	2.0	3.0	1.0
1000001545752	F	20	음료	38.0	0.0	0.0	97.0	13.0	2.0	3.0	1.0
1000001545752	F	20	티 베리에이션	1.0	0.0	0.0	97.0	13.0	2.0	3.0	1.0
1000000885728	F	50	에스프레소 베리에이션	99.0	0.0	32.0	23.0	22.0	22.0	5.0	0.0
1000000885728	F	50	음료	4.0	0.0	32.0	23.0	22.0	22.0	5.0	0.0
1000000885728	F	50	티 베리에이션	1.0	0.0	32.0	23.0	22.0	22.0	5.0	0.0
1000000607881	F	30	에스프레소 베리에이션	30.0	0.0	5.0	20.0	13.0	7.0	0.0	0.0
1000000607881	F	30	음료	12.0	0.0	5.0	20.0	13.0	7.0	0.0	0.0
1000000607881	F	30	티 베리에이션	3.0	0.0	5.0	20.0	13.0	7.0	0.0	0.0
1000000797330	M	40	에스프레소 베리에이션	20.0	0.0	9.0	19.0	0.0	0.0	0.0	0.0
1000000797330	M	40	음료	3.0	0.0	9.0	19.0	0.0	0.0	0.0	0.0
1000000797330	M	40	티 베리에이션	5.0	0.0	9.0	19.0	0.0	0.0	0.0	0.0
1000001224226	F	20	에스프레소 베리에이션	54.0	0.0	7.0	62.0	2.0	2.0	4.0	0.0
1000001224226	F	20	음료	7.0	0.0	7.0	62.0	2.0	2.0	4.0	0.0
1000001224226	F	20	티 베리에이션	16.0	0.0	7.0	62.0	2.0	2.0	4.0	0.0
9990003536987	F	20	에스프레소 베리에이션	27.0	0.0	0.0	5.0	5.0	21.0	6.0	2.0
9990003536987	F	20	음료	9.0	0.0	0.0	5.0	5.0	21.0	6.0	2.0
9990003536987	F	20	티 베리에이션	3.0	0.0	0.0	5.0	5.0	21.0	6.0	2.0
9990001573742	F	40	에스프레소 베리에이션	230.0	0.0	136.0	28.0	40.0	22.0	8.0	1.0
9990001573742	F	40	음료	2.0	0.0	136.0	28.0	40.0	22.0	8.0	1.0
9990001573742	F	40	티 베리에이션	3.0	0.0	136.0	28.0	40.0	22.0	8.0	1.0
1000000603814	M	30	에스프레소 베리에이션	20.0	0.0	2.0	0.0	6.0	8.0	4.0	0.0
9990002040115	F	20	에스프레소 베리에이션	123.0	0.0	113.0	41.0	1.0	5.0	0.0	1.0
9990002040115	F	20	음료	15.0	0.0	113.0	41.0	1.0	5.0	0.0	1.0
9990002040115	F	20	티 베리에이션	23.0	0.0	113.0	41.0	1.0	5.0	0.0	1.0
9990017221535	M	20	에스프레소 베리에이션	54.0	0.0	14.0	20.0	23.0	12.0	0.0	0.0
9990017221535	M	20	음료	10.0	0.0	14.0	20.0	23.0	12.0	0.0	0.0
9990017221535	M	20	티 베리에이션	5.0	0.0	14.0	20.0	23.0	12.0	0.0	0.0
1000000039395	F	30	에스프레소 베리에이션	52.0	0.0	0.0	13.0	5.0	26.0	23.0	0.0
1000000039395	F	30	음료	11.0	0.0	0.0	13.0	5.0	26.0	23.0	0.0
1000000039395	F	30	티 베리에이션	4.0	0.0	0.0	13.0	5.0	26.0	23.0	0.0
1000000174396	F	40	에스프레소 베리에이션	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
1000001143725	F	40	에스프레소 베리에이션	132.0	0.0	98.0	5.0	15.0	7.0	7.0	0.0
9990005660378	F	30	에스프레소 베리에이션	21.0	0.0	6.0	8.0	4.0	5.0	0.0	0.0
9990005660378	F	30	티 베리에이션	2.0	0.0	6.0	8.0	4.0	5.0	0.0	0.0
9990026452598	F	50	에스프레소 베리에이션	41.0	0.0	1.0	21.0	23.0	10.0	6.0	0.0
9990026452598	F	50	음료	19.0	0.0	1.0	21.0	23.0	10.0	6.0	0.0
9990026452598	F	50	티 베리에이션	1.0	0.0	1.0	21.0	23.0	10.0	6.0	0.0
9990008352005	F	20	에스프레소 베리에이션	5.0	0.0	1.0	7.0	9.0	2.0	2.0	0.0
9990008352005	F	20	음료	14.0	0.0	1.0	7.0	9.0	2.0	2.0	0.0
9990008352005	F	20	티 베리에이션	2.0	0.0	1.0	7.0	9.0	2.0	2.0	0.0
9990009691024	F	40	에스프레소 베리에이션	45.0	0.0	24.0	13.0	9.0	0.0	0.0	0.0
9990009691024	F	40	티 베리에이션	1.0	0.0	24.0	13.0	9.0	0.0	0.0	0.0
9990005791255	M	30	에스프레소 베리에이션	80.0	3.0	21.0	36.0	31.0	7.0	0.0	0.0
9990005791255	M	30	음료	17.0	3.0	21.0	36.0	31.0	7.0	0.0	0.0
9990005791255	M	30	티 베리에이션	1.0	3.0	21.0	36.0	31.0	7.0	0.0	0.0
9990006561376	F	40	에스프레소 베리에이션	103.0	0.0	12.0	17.0	11.0	57.0	9.0	0.0
9990006561376	F	40	음료	3.0	0.0	12.0	17.0	11.0	57.0	9.0	0.0
9990010522426	F	30	에스프레소 베리에이션	153.0	1.0	112.0	32.0	10.0	2.0	0.0	0.0
9990010522426	F	30	음료	4.0	1.0	112.0	32.0	10.0	2.0	0.0	0.0
9990000026396	F	40	에스프레소 베리에이션	35.0	1.0	22.0	11.0	13.0	8.0	0.0	0.0
9990000026396	F	40	음료	12.0	1.0	22.0	11.0	13.0	8.0	0.0	0.0
9990000026396	F	40	티 베리에이션	8.0	1.0	22.0	11.0	13.0	8.0	0.0	0.0
1000000508157	M	30	에스프레소 베리에이션	159.0	0.0	36.0	110.0	10.0	4.0	0.0	0.0
1000000508157	M	30	음료	1.0	0.0	36.0	110.0	10.0	4.0	0.0	0.0
9990005020843	F	30	에스프레소 베리에이션	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
9990005020843	F	30	티 베리에이션	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
9990020201386	F	40	에스프레소 베리에이션	14.0	0.0	0.0	17.0	4.0	0.0	0.0	0.0
9990020201386	F	40	음료	2.0	0.0	0.0	17.0	4.0	0.0	0.0	0.0
9990020201386	F	40	티 베리에이션	5.0	0.0	0.0	17.0	4.0	0.0	0.0	0.0
9990002771542	F	50	에스프레소 베리에이션	80.0	0.0	16.0	37.0	27.0	11.0	1.0	0.0
9990002771542	F	50	음료	2.0	0.0	16.0	37.0	27.0	11.0	1.0	0.0
9990002771542	F	50	티 베리에이션	10.0	0.0	16.0	37.0	27.0	11.0	1.0	0.0
9990017397146	F	30	에스프레소 베리에이션	51.0	0.0	2.0	34.0	51.0	20.0	2.0	0.0
9990017397146	F	30	음료	58.0	0.0	2.0	34.0	51.0	20.0	2.0	0.0
1000000049453	F	30	에스프레소 베리에이션	38.0	0.0	8.0	22.0	16.0	47.0	10.0	0.0
1000000049453	F	30	음료	34.0	0.0	8.0	22.0	16.0	47.0	10.0	0.0
1000000049453	F	30	티 베리에이션	31.0	0.0	8.0	22.0	16.0	47.0	10.0	0.0
1000000360050	F	20	에스프레소 베리에이션	32.0	0.0	2.0	8.0	18.0	10.0	0.0	0.0
1000000360050	F	20	음료	4.0	0.0	2.0	8.0	18.0	10.0	0.0	0.0
1000000360050	F	20	티 베리에이션	2.0	0.0	2.0	8.0	18.0	10.0	0.0	0.0
1000000076266	F	30	에스프레소 베리에이션	18.0	0.0	0.0	18.0	6.0	4.0	0.0	0.0
1000000076266	F	30	음료	6.0	0.0	0.0	18.0	6.0	4.0	0.0	0.0
1000000076266	F	30	티 베리에이션	4.0	0.0	0.0	18.0	6.0	4.0	0.0	0.0
9990000484663	F	40	에스프레소 베리에이션	252.0	0.0	77.0	91.0	82.0	8.0	0.0	0.0
9990000484663	F	40	음료	5.0	0.0	77.0	91.0	82.0	8.0	0.0	0.0
9990000484663	F	40	티 베리에이션	1.0	0.0	77.0	91.0	82.0	8.0	0.0	0.0
9990004395908	F	30	에스프레소 베리에이션	20.0	0.0	1.0	16.0	0.0	2.0	4.0	0.0
9990004395908	F	30	음료	2.0	0.0	1.0	16.0	0.0	2.0	4.0	0.0
9990004395908	F	30	티 베리에이션	1.0	0.0	1.0	16.0	0.0	2.0	4.0	0.0
9990008208069	F	30	에스프레소 베리에이션	49.0	0.0	6.0	27.0	39.0	6.0	4.0	0.0
9990008208069	F	30	음료	28.0	0.0	6.0	27.0	39.0	6.0	4.0	0.0
9990008208069	F	30	티 베리에이션	5.0	0.0	6.0	27.0	39.0	6.0	4.0	0.0
1000000390241	F	20	에스프레소 베리에이션	19.0	0.0	4.0	7.0	5.0	6.0	0.0	0.0
1000000390241	F	20	음료	3.0	0.0	4.0	7.0	5.0	6.0	0.0	0.0
9990008352361	F	40	에스프레소 베리에이션	58.0	0.0	24.0	34.0	11.0	2.0	0.0	0.0
9990008352361	F	40	음료	8.0	0.0	24.0	34.0	11.0	2.0	0.0	0.0
9990008352361	F	40	티 베리에이션	5.0	0.0	24.0	34.0	11.0	2.0	0.0	0.0
9990020243716	M	20	에스프레소 베리에이션	163.0	0.0	5.0	119.0	27.0	88.0	10.0	0.0
9990020243716	M	20	음료	67.0	0.0	5.0	119.0	27.0	88.0	10.0	0.0
9990020243716	M	20	티 베리에이션	19.0	0.0	5.0	119.0	27.0	88.0	10.0	0.0
9990000557083	M	20	에스프레소 베리에이션	25.0	0.0	0.0	23.0	4.0	0.0	0.0	0.0
9990000557083	M	20	음료	2.0	0.0	0.0	23.0	4.0	0.0	0.0	0.0
1000000381988	F	60	에스프레소 베리에이션	16.0	0.0	2.0	11.0	9.0	10.0	0.0	0.0
1000000381988	F	60	음료	10.0	0.0	2.0	11.0	9.0	10.0	0.0	0.0
1000000381988	F	60	티 베리에이션	6.0	0.0	2.0	11.0	9.0	10.0	0.0	0.0
1000000057812	F	20	에스프레소 베리에이션	139.0	0.0	10.0	100.0	28.0	8.0	7.0	0.0
1000000057812	F	20	음료	10.0	0.0	10.0	100.0	28.0	8.0	7.0	0.0
1000000057812	F	20	티 베리에이션	4.0	0.0	10.0	100.0	28.0	8.0	7.0	0.0
1000000088578	F	40	에스프레소 베리에이션	20.0	0.0	0.0	3.0	3.0	20.0	19.0	0.0
1000000088578	F	40	음료	9.0	0.0	0.0	3.0	3.0	20.0	19.0	0.0
1000000088578	F	40	티 베리에이션	16.0	0.0	0.0	3.0	3.0	20.0	19.0	0.0
1000000066850	F	40	에스프레소 베리에이션	13.0	0.0	4.0	6.0	9.0	5.0	4.0	0.0
1000000066850	F	40	음료	3.0	0.0	4.0	6.0	9.0	5.0	4.0	0.0
1000000066850	F	40	티 베리에이션	12.0	0.0	4.0	6.0	9.0	5.0	4.0	0.0
1000000647525	F	20	에스프레소 베리에이션	47.0	0.0	3.0	8.0	14.0	30.0	3.0	0.0
1000000647525	F	20	음료	10.0	0.0	3.0	8.0	14.0	30.0	3.0	0.0
1000000647525	F	20	티 베리에이션	1.0	0.0	3.0	8.0	14.0	30.0	3.0	0.0
9990000163688	F	30	에스프레소 베리에이션	28.0	0.0	2.0	24.0	4.0	2.0	1.0	0.0
9990000163688	F	30	음료	2.0	0.0	2.0	24.0	4.0	2.0	1.0	0.0
9990000163688	F	30	티 베리에이션	3.0	0.0	2.0	24.0	4.0	2.0	1.0	0.0
1000001186243	F	50	에스프레소 베리에이션	3.0	0.0	4.0	12.0	2.0	2.0	2.0	0.0
1000001186243	F	50	음료	1.0	0.0	4.0	12.0	2.0	2.0	2.0	0.0
1000001186243	F	50	티 베리에이션	18.0	0.0	4.0	12.0	2.0	2.0	2.0	0.0
9990002458119	F	20	에스프레소 베리에이션	41.0	0.0	0.0	58.0	0.0	2.0	0.0	0.0
9990002458119	F	20	음료	18.0	0.0	0.0	58.0	0.0	2.0	0.0	0.0
9990002458119	F	20	티 베리에이션	1.0	0.0	0.0	58.0	0.0	2.0	0.0	0.0
1000000140739	F	40	에스프레소 베리에이션	25.0	0.0	21.0	3.0	2.0	7.0	0.0	0.0
1000000140739	F	40	음료	7.0	0.0	21.0	3.0	2.0	7.0	0.0	0.0
1000000140739	F	40	티 베리에이션	1.0	0.0	21.0	3.0	2.0	7.0	0.0	0.0
1000001414517	M	40	에스프레소 베리에이션	32.0	0.0	0.0	2.0	47.0	0.0	0.0	0.0
1000001414517	M	40	음료	13.0	0.0	0.0	2.0	47.0	0.0	0.0	0.0
1000001414517	M	40	티 베리에이션	4.0	0.0	0.0	2.0	47.0	0.0	0.0	0.0
1000000225122	F	20	에스프레소 베리에이션	20.0	0.0	0.0	4.0	12.0	13.0	2.0	0.0
1000000225122	F	20	음료	6.0	0.0	0.0	4.0	12.0	13.0	2.0	0.0
1000000225122	F	20	티 베리에이션	5.0	0.0	0.0	4.0	12.0	13.0	2.0	0.0
9990009130771	F	30	에스프레소 베리에이션	10.0	0.0	0.0	2.0	6.0	3.0	4.0	0.0
9990009130771	F	30	음료	2.0	0.0	0.0	2.0	6.0	3.0	4.0	0.0
9990009130771	F	30	티 베리에이션	3.0	0.0	0.0	2.0	6.0	3.0	4.0	0.0
1000000359262	M	20	에스프레소 베리에이션	101.0	0.0	2.0	53.0	47.0	7.0	1.0	0.0
1000000359262	M	20	음료	6.0	0.0	2.0	53.0	47.0	7.0	1.0	0.0
1000000359262	M	20	티 베리에이션	3.0	0.0	2.0	53.0	47.0	7.0	1.0	0.0
1000001149850	M	30	에스프레소 베리에이션	20.0	1.0	6.0	3.0	8.0	6.0	1.0	0.0
1000001149850	M	30	음료	4.0	1.0	6.0	3.0	8.0	6.0	1.0	0.0
1000001149850	M	30	티 베리에이션	1.0	1.0	6.0	3.0	8.0	6.0	1.0	0.0
1000000658037	M	20	에스프레소 베리에이션	33.0	0.0	0.0	6.0	15.0	15.0	0.0	0.0
1000000658037	M	20	음료	2.0	0.0	0.0	6.0	15.0	15.0	0.0	0.0
1000000658037	M	20	티 베리에이션	1.0	0.0	0.0	6.0	15.0	15.0	0.0	0.0
9990001139723	F	40	에스프레소 베리에이션	23.0	0.0	0.0	11.0	19.0	10.0	0.0	0.0
9990001139723	F	40	음료	7.0	0.0	0.0	11.0	19.0	10.0	0.0	0.0
9990001139723	F	40	티 베리에이션	10.0	0.0	0.0	11.0	19.0	10.0	0.0	0.0
1000000014530	F	30	에스프레소 베리에이션	15.0	0.0	0.0	7.0	2.0	16.0	7.0	0.0
1000000014530	F	30	음료	8.0	0.0	0.0	7.0	2.0	16.0	7.0	0.0
1000000014530	F	30	티 베리에이션	9.0	0.0	0.0	7.0	2.0	16.0	7.0	0.0
1000000382408	F	20	에스프레소 베리에이션	6.0	0.0	0.0	0.0	0.0	12.0	5.0	0.0
1000000382408	F	20	음료	11.0	0.0	0.0	0.0	0.0	12.0	5.0	0.0
9990000382074	F	40	에스프레소 베리에이션	30.0	0.0	10.0	6.0	7.0	16.0	10.0	0.0
9990000382074	F	40	음료	14.0	0.0	10.0	6.0	7.0	16.0	10.0	0.0
9990000382074	F	40	티 베리에이션	5.0	0.0	10.0	6.0	7.0	16.0	10.0	0.0
1000000320201	F	40	에스프레소 베리에이션	392.0	24.0	150.0	261.0	8.0	0.0	0.0	0.0
1000000320201	F	40	음료	21.0	24.0	150.0	261.0	8.0	0.0	0.0	0.0
1000000320201	F	40	티 베리에이션	30.0	24.0	150.0	261.0	8.0	0.0	0.0	0.0
9990002061360	F	20	에스프레소 베리에이션	71.0	0.0	4.0	82.0	8.0	3.0	3.0	0.0
9990002061360	F	20	음료	23.0	0.0	4.0	82.0	8.0	3.0	3.0	0.0
9990002061360	F	20	티 베리에이션	6.0	0.0	4.0	82.0	8.0	3.0	3.0	0.0
9990023495511	F	20	에스프레소 베리에이션	18.0	0.0	3.0	1.0	16.0	10.0	5.0	0.0
9990023495511	F	20	티 베리에이션	17.0	0.0	3.0	1.0	16.0	10.0	5.0	0.0
1000000170386	F	20	에스프레소 베리에이션	25.0	0.0	1.0	12.0	6.0	8.0	4.0	0.0
1000000170386	F	20	음료	2.0	0.0	1.0	12.0	6.0	8.0	4.0	0.0
1000000170386	F	20	티 베리에이션	4.0	0.0	1.0	12.0	6.0	8.0	4.0	0.0
9990003673391	F	40	에스프레소 베리에이션	90.0	0.0	2.0	47.0	35.0	15.0	4.0	0.0
9990003673391	F	40	음료	6.0	0.0	2.0	47.0	35.0	15.0	4.0	0.0
9990003673391	F	40	티 베리에이션	7.0	0.0	2.0	47.0	35.0	15.0	4.0	0.0
1000000372016	F	20	에스프레소 베리에이션	34.0	2.0	16.0	4.0	4.0	10.0	3.0	0.0
1000000372016	F	20	음료	5.0	2.0	16.0	4.0	4.0	10.0	3.0	0.0
9990002358859	F	20	에스프레소 베리에이션	33.0	0.0	13.0	11.0	6.0	6.0	4.0	0.0
9990002358859	F	20	음료	6.0	0.0	13.0	11.0	6.0	6.0	4.0	0.0
9990002358859	F	20	티 베리에이션	1.0	0.0	13.0	11.0	6.0	6.0	4.0	0.0
1000001090770	M	20	에스프레소 베리에이션	140.0	0.0	20.0	123.0	20.0	10.0	4.0	0.0
1000001090770	M	20	음료	34.0	0.0	20.0	123.0	20.0	10.0	4.0	0.0
1000001090770	M	20	티 베리에이션	3.0	0.0	20.0	123.0	20.0	10.0	4.0	0.0
1000000772979	F	50	에스프레소 베리에이션	38.0	0.0	7.0	25.0	25.0	28.0	0.0	0.0
1000000772979	F	50	음료	36.0	0.0	7.0	25.0	25.0	28.0	0.0	0.0
1000000772979	F	50	티 베리에이션	11.0	0.0	7.0	25.0	25.0	28.0	0.0	0.0
1000000803065	F	30	에스프레소 베리에이션	8.0	0.0	2.0	5.0	32.0	7.0	1.0	2.0
1000000803065	F	30	음료	6.0	0.0	2.0	5.0	32.0	7.0	1.0	2.0
1000000803065	F	30	티 베리에이션	35.0	0.0	2.0	5.0	32.0	7.0	1.0	2.0
9990013495760	M	30	에스프레소 베리에이션	73.0	0.0	6.0	37.0	35.0	9.0	2.0	0.0
9990013495760	M	30	음료	5.0	0.0	6.0	37.0	35.0	9.0	2.0	0.0
